Account Name,Street Address,City,State,Country,Domain,Salesforce Account ID,Segment,Custom Attribute
Undefined,,,,,studenti.univr.it,,,
Studio Simonini,,,,,studio-simonini.com,,,
FAU,,,,,studium.fau.de,,,
Spetz-TV,,,,,stv.odessa.ua,,,
stw,,,,,stw.de,,,
Stype Cs,,,,,stypegrip.com,,,
IN2P3,,,,,subatech.in2p3.fr,,,
Subvision,,,,,subvision.se,,,
Suevin Engineering Services,,,,,suevin.com,,,
SUMCO,,,,,sumcoeu.com,,,
Summit Electronics Engineer,,,,,summitelectronics.co.uk,,,
Sumo Digital,,,,,sumo-digital.com,,,
Sundance Multiprocessor Technology,,,,,sundance.com,,,
SUN GEN,,,,,sungen.it,,,
"Sunnyline computer products, s.r.o.",,,,,sunnyline.sk,,,
ARRIS Group,,,,,sunup.co,,,
Superbitysoft,,,,,superbitysoft.co.uk,,,
Supernova Games,,,,,supernovagames.co.uk,,,
EIMTES Elektronik Cihazlar Imalat ve Ticaret A.§.,,,,,superonline.com,,,
Suprafluid ,,,,,suprafluid.com,,,
Fpgas,,,,,suremail.info,,,
Surrey Police,,,,,Surrey.Pnn.Police.Uk,,,
Surrey Advanced Control,,,,,surreyadvancedcontrol.co.uk,,,
SUSE,,,,,suse.com,,,
SUSS MicroTec Group,,,,,suss.com,,,
svajone,,,,,svajone.su.lt,,,
Svep,,,,,svep.se,,,
Swapp,,,,,swapp-eng.it,,,
Swarco LEA d.o.o.,,,,,swarco.com,,,
SweClockers,,,,,sweclockers.com,,,
Sweco Elektronik,,,,,sweco.se,,,
Swedishtrade,,,,,swedishtrade.se,,,
Sweven Design Ltd,,,,,sweven.co.uk,,,
SWINDON Silicon Systems,,,,,swindonsilicon.co.uk,,,
Solar World Innovations,,,,,sw-innovations.de,,,
-,,,,,swipnet.se,,,
Swisscom,,,,,swisscom.com,,,
Swiss Re,,,,,swissre.com,,,
SYDELITY b.v.b.a.,,,,,sydelity.com,,,
Syes,,,,,syes.eu,,,
SymbiFlo Ltd,,,,,symbiflo.com,,,
Symphony Teleca,,,,,symphonyteleca.com,,,
Symtavision,,,,,symtavision.com,,,
Synaptic,,,,,synaptic.no,,,
sync-tec,,,,,sync-tec.com,,,
Synergie Cad,,,,,synergie-cad.fr,,,
Synergy Health PLC,,,,,synergyhealthplc.com,,,
Synerject,,,,,synerject.com,,,
SYNGREEN,,,,,syngreen.fr,,,
SYNO,,,,,syno.com,,,
synopsy,,,,,synopsy.com,,,
Syntel,,,,,syntelinc.com,,,
syntera.se,,,,,syntera.se,,,
SyoSil,,,,,syosil.com,,,
SyoSil ApS (InSync),,,,,syosil.dk,,,
Syrlinks,,,,,syrlinks.com,,,
SYSGO,,,,,sysgo.com,,,
sysmikro,,,,,sysmikro.com.pl,,,
sysn,,,,,sysn.com,,,
S-Y Systems Technologies,,,,,systech-eu.com,,,
Systematic Paris-Region,,,,,systematic-paris-region.org,,,
System Electronic,,,,,systemelectronic.de,,,
System Group,,,,,system-group.it,,,
Systemite,,,,,systemite.se,,,
systemlan sa,,,,,systemlan.gr,,,
System Plus Consulting,,,,,systemplus.fr,,,
Systems4Silicon,,,,,systems4silicon.com,,,
Systemtechnik,,,,,systemtechnik-quick.de,,,
System Verification AB,,,,,systemverification.com,,,
Systheia,,,,,systheia.com,,,
Schmitz–Elektronik,,,,,sz-e.de,,,
T-com & Faculty of Electrical Engineering Osijek,,,,,t.ht.hr,,,
Technion-Israel Inst of Tec(A13330),,,,,t2.technion.ac.il,,,
T2 Data,,,,,t2data.com,,,
T2M,,,,,T-2-M.com,,,
Technical Training for Professionals,,,,,t2prof.nl,,,
The 3D Measurement Company,,,,,t3dmc.com,,,
T3LAB,,,,,t3lab.it,,,
t4sound,,,,,t4sound.nl,,,
Tabet electronica s.l.,,,,,tabet.cat,,,
Tactiq,,,,,tactiq.co.uk,,,
Tadiran Comm,,,,,tadsys.com,,,
Toshiba America Electronic Components,,,,,taec.toshiba.com,,,
Turkish Aerospace Industries,,,,,tai.com.tr,,,
Private,,,,,tailored-ip.com,,,
Taiyo Yuden,,,,,taiyo-yuden.com,,,
Talking2,,,,,talking2.org,,,
Petroplus R&M Ltd,,,,,talktalk.net,,,
Tandberg Storage,,,,,tandberg.com,,,
Test and Verification Solutions Limited,,,,,tandvsolns.co.uk,,,
TannersTrade,,,,,tannerstrade.com,,,
Harphasea,,,,,Taptivity.Com,,,
Targetti Poulsen,,,,,targetti.it,,,
TAS,,,,,tas.de,,,
Tastitalia,,,,,tastitalia.com,,,
Tata Elxsi,,,,,tataelxsi.co.in,,,
Tata Elxsi,,,,,tataelxsi.com,,,
TaTa Motors,,,,,tatamotors.com,,,
Tata Technologies,,,,,tatatechnologies.com,,,
Tbe Srl,,,,,tbe.it,,,
Tcri,,,,,tcri.co.uk,,,
Tata Consultancy Services,,,,,tcs.com,,,
TCS AG,,,,,tcs-germany.de,,,
TDC Inc,,,,,tdc.dk,,,
Consultant,,,,,tdstrand.co.uk,,,
TEAM AVIONICS,,,,,team-avionics.com,,,
Team Consulting Ltd,,,,,team-consulting.com,,,
Team Embedded,,,,,team-embedded.nl,,,
Tebira,,,,,tebira.co.uk,,,
tec5,,,,,tec5.com,,,
Viveris Technologies,,,,,tech.viveris.com,,,
Tech2Net ApS,,,,,tech2net.dk,,,
Tech4Home,,,,,tech4home.pt,,,
Technology Bazaar Ltd,,,,,techbaz.com,,,
Aktuel Elektronik,,,,,techmedia.dk,,,
Techni,,,,,techni.no,,,
PWDT Technicad,,,,,technicad.pl,,,
Technica Engineering,,,,,technica-engineering.de,,,
Technikon,,,,,technikon.com,,,
Technisat Digital,,,,,technisat.de,,,
Technofan,,,,,technofan.com,,,
Technogym,,,,,technogym.com,,,
Technoleader,,,,,technoleader.it,,,
Technolution,,,,,technolution.nl,,,
Technolutions,,,,,technolutions.pl,,,
Technoprobe S.P.A.,,,,,technoprobe.com,,,
Technoteam,,,,,technoteam.de,,,
Teckpro,,,,,teckpro.com,,,
Teclyn Consulting,,,,,teclyn.com,,,
Tecna Spa,,,,,tecna.net,,,
Tecnalia,,,,,tecnalia.com,,,
Tecnatom,,,,,tecnatom.es,,,
Instituto Superior Técnico,,,,,tecnico.ulisboa.pt,,,
Tecnint HTE,,,,,tecnint.it,,,
TECNOBIT,,,,,tecnobit.es,,,
Tecnocom,,,,,tecnocom.es,,,
Consorzio Tecnoimprese,,,,,tecnoimprese.it,,,
Tecnoservizi,,,,,tecnoservizi.es,,,
Tecnos G.A.,,,,,tecnosga.it,,,
Tecnotron Elektronik GmbH,,,,,tecnotron.de,,,
tecnun,,,,,tecnun.es,,,
Huebner Electronic,,,,,tecs.de,,,
tec-wl.be,,,,,tec-wl.be,,,
teemail.gr,,,,,teemail.gr,,,
Gigatronik Gmbh,,,,,tehnica.org,,,
Teijin Aramid Bv,,,,,teijinaramid.com,,,
Central Greece TEI,,,,,teilam.gr,,,
T.E.I. of Thessaly,,,,,teilar.gr,,,
teimes,,,,,teimes.gr,,,
teipir,,,,,teipir.gr,,,
Tejari Solutions,,,,,tejari.com,,,
TEKEL Instruments srl,,,,,tekel.it,,,
Tekelek,,,,,tekelek.ie,,,
Tekever,,,,,tekever.com,,,
Teklatech,,,,,teklatech.com,,,
TekMicro,,,,,tekmicro.co.uk,,,
Tekniker,,,,,tekniker.es,,,
TEKNKOLOGISK INSTITUT,,,,,teknologisk.dk,,,
Teknova,,,,,teknova.no,,,
TekPartner,,,,,tekpartner.dk,,,
Tektronix,,,,,tektronix.com,,,
Tel,,,,,tel.uva.es,,,
Telair International,,,,,telair.com,,,
TELDAT SA,,,,,teldat.com,,,
Teldat Sp.J,,,,,teldat.com.pl,,,
Consultant SRL,,,,,tele2.se,,,
Telecap Industrial,,,,,telecapindustrial.com,,,
my comp,,,,,telecom.cz,,,
[not provided],,,,,telecom.ntua.gr,,,
Portugal Telecom,,,,,telecom.pt,,,
École nationale supérieure des télécommunications de Bretagne,,,,,telecom-bretagne.eu,,,
Télécom ParisTech,,,,,telecom-paristech.fr,,,
Telecom SudParis,,,,,telecom-sudparis.eu,,,
Teleconnect,,,,,teleconnect.de,,,
Teledata,,,,,teledata-i.com,,,
Teledyne E2V,,,,,teledyne-anafocus.com,,,
Telefin,,,,,telefin.it,,,
Telefónica,,,,,telefonica.com,,,
EADS,,,,,telefonica.net,,,
TELEFUNKEN Semiconductors,,,,,telefunkensemi.com,,,
Telegrafia,,,,,telegrafia.sk,,,
telekom,,,,,telekom.de,,,
Telemania,,,,,telemania.com.au,,,
Apator Telemetria,,,,,telemetria.eu,,,
Telemotive,,,,,telemotive.de,,,
psicontrol mechatronics,,,,,telenet.be,,,
Telent,,,,,telent.com,,,
TELERAD,,,,,telerad.fr,,,
Telesys,,,,,telesys.es,,,
Teletel S.A.,,,,,teletel.eu,,,
[not provided],,,,,teletel.gr,,,
Prtivate Consultant,,,,,teletu.it,,,
Televes,,,,,televes.com,,,
TeleVox,,,,,televox.pl,,,
[not provided],,,,,teleware.fi,,,
Serco Group PLC,,,,,telfort.nl,,,
Shoshan,,,,,telia.com,,,
Telit Wireless Solution,,,,,telit.com,,,
GZE Telkom-TELMOR sp. z o.o.,,,,,telmor.pl,,,
TELNET Redes Inteligentes,,,,,telnet-ri.es,,,
telnetwork,,,,,telnetwork.it,,,
Telos Systementwicklung GmbH,,,,,telos.de,,,
telser,,,,,telser.lt,,,
Telsy,,,,,telsy.it,,,
Teltonika,,,,,teltonika.lt,,,
Teltronic,,,,,teltronic.es,,,
Telvent,,,,,telvent.abengoa.com,,,
Tema Spa,,,,,temaweb.it,,,
Temento Systems,,,,,temento.com,,,
Conti Temic Microelectronic ,,,,,temic.fr,,,
Undefined,,,,,temp.mailbox.org,,,
Tempo Economics Oy,,,,,tempoeconomics.fi,,,
TempoTechnology,,,,,tempotechnology.com,,,
Teneg,,,,,teneg.com.pl,,,
IIT Madras,,,,,tenet.res.in,,,
Tenneco,,,,,tenneco.com,,,
TenneT Holding,,,,,tennet.eu,,,
Tensilica,,,,,tensilica.com,,,
TEO,,,,,teo.com,,,
Teo,,,,,teo.lt,,,
Teradyne,,,,,teradyne.com,,,
Teratec,,,,,teratec.fr,,,
Terberg,,,,,Terbergbenschop.Nl,,,
Terberg Automotive,,,,,terberg-cs.nl,,,
Terem - Holding Ead,,,,,terem.bg,,,
Terex,,,,,terex.com,,,
Termomacchine,,,,,termomacchine.com,,,
Electric Pulse,,,,,terra.com.br,,,
Jte Electronic,,,,,terrade.com,,,
Terra,,,,,terraelectronics.com,,,
Terumo Medical,,,,,terumomedical.com,,,
tesa scribos GmbH,,,,,tesa-scribos.de,,,
tesi imaging,,,,,tesi.mi.it,,,
TESIS,,,,,tesis.de,,,
"TESLA Stropkov, a.s.",,,,,tesla.sk,,,
Tessera,,,,,tessera.com,,,
Tessolve Semiconductor,,,,,tessolve.com,,,
Test.com,,,,,test.com,,,
Stiftung Warentest,,,,,test.de,,,
Testa Tesidencial,,,,,testainmo.com,,,
Test and Verification Solutions,,,,,testandverification.com,,,
Test Engine Ltd,,,,,test-engine.co.uk,,,
Test,,,,,test-italy.com,,,
Testonica,,,,,testonica.com,,,
Dinst co ltd,,,,,testron.ru,,,
Tetra,,,,,tetra-ilmenau.de,,,
Tetrivis,,,,,tetrivis.com,,,
Tevva Motors,,,,,tevva.com,,,
Tex Computer,,,,,texcomputer.com,,,
[not provided],,,,,tf.uni-kiel.de,,,
Telefunken Racoms,,,,,tfk-racoms.com,,,
Magma Design Automation,,,,,tgis.co.uk,,,
TGM,,,,,tgm.ac.at,,,
Thales Communication&Security,,,,,thalesgroup.com,,,
The Curation Company,,,,,thecurationcompany.com,,,
Raspberry Pi Trading Limited,,,,,thefamilycook.org,,,
The Institution of Engineering and Technology,,,,,theiet.org,,,
The Knowledge Academy,,,,,theknowledgeacademy.com,,,
THEMIS Solar Telescope,,,,,themis.iac.es,,,
Theobroma Systems,,,,,theobroma-systems.com,,,
Thermoteknix,,,,,thermoteknix.com,,,
the SARM project,,,,,thesarmproject.com,,,
Sinclair Broadcast Group,,,,,thesensor.com,,,
thesys,,,,,thesys.de,,,
ThinFilm,,,,,thinfilm.no,,,
Innotech,,,,,think-innotech.co.uk,,,
ThinkPalm Technologies,,,,,thinkpalm.com,,,
Technische Hochschule Köln,,,,,th-koeln.de,,,
Nurnberg Institute of Technology,,,,,th-nuernberg.de,,,
Technische Hochschule Nürnberg,,,,,th-nueuberg.de,,,
Thomas More College,,,,,thomasmore.be,,,
It Logic Nordic Ab,,,,,thomaspetersson.se,,,
Thales Group,,,,,thrane.com,,,
Thruput,,,,,thruput.co.uk,,,
thyssenkrupp,,,,,thyssenkrupp.com,,,
ti,,,,,ti.informatik.uni-frankfurt.de,,,
Rheinisch-WestfÃ_lische Technische Hochschule Aachen,,,,,ti.rwth-aachen.de,,,
ti,,,,,ti.uni-mannheim.de,,,
Telefónica Investigación y Desarrollo,,,,,tid.es,,,
Pintsch Tiefenbach GmbH,,,,,tiefenbach.de,,,
TIEMPO IC,,,,,tiempo-ic.com,,,
Tiempo Secure,,,,,tiempo-secure.com,,,
Tillenius,,,,,tillenius.com,,,
Timing Architects,,,,,timing-architects.com,,,
timteh electronics ltd,,,,,timteh.com,,,
ing  Paolo Cazzola,,,,,tin.it,,,
Tinius Olsen,,,,,tiniusolsen.co.uk,,,
Reanimator Ltd,,,,,tinyted.net,,,
Meggitt,,,,,tiscali.co.uk,,,
UNIVERSITA POLITECNICA DELLE M,,,,,tiscali.it,,,
tiscalinet,,,,,tiscalinet.it,,,
Titan IC Systems Ltd,,,,,titan-ic.com,,,
Titan IC Systems,,,,,titanicsystems.com,,,
Ti-Wmc,,,,,ti-wmc.nl,,,
Technische Universitat Berlin,,,,,tkn.tu-berlin.de,,,
TKT,,,,,tkt.pt,,,
Inns,,,,,tlen.pl,,,
TLF Electronics,,,,,tlfelectronics.fi,,,
Tmd Technologies,,,,,tmd.co.uk,,,
TMDirect,,,,,tmdirect.it,,,
"T-Mobile Czech Republic, A.S.",,,,,t-mobile.cz,,,
"Dr  Wannemacher, Georg",,,,,t-mobile.de,,,
TMS,,,,,tms-poland.com,,,
Tndigitals,,,,,tndigitals.com,,,
Tobii Technology,,,,,tobii.com,,,
Selex-Es,,,,,todd-net.co.uk,,,
tofmotion,,,,,tofmotion.com,,,
Tofo Engineering,,,,,tofotech.se,,,
Freelance,,,,,tomov.eu,,,
tonfunk,,,,,tonfunk.de,,,
T-Online,,,,,t-online.de,,,
t online,,,,,t-online.hu,,,
Tonna Electronique,,,,,tonna.com,,,
Toorane Technology,,,,,toorane.com,,,
Topcon Positioning Systems,,,,,topcon.com,,,
Topic Embedded Systems,,,,,topic.nl,,,
Torlus,,,,,torlus.com,,,
Toumaz,,,,,toumaz.com,,,
Toyota,,,,,toyota.com,,,
Toyota,,,,,toyota-europe.com,,,
TP Electronics,,,,,tpelectronics.no,,,
TPL Informatica,,,,,tplinformatica.com,,,
TQ Group,,,,,tq-group.com,,,
TriQuint Semiconductor,,,,,tqs.com,,,
TraceWave GmbH,,,,,tracewave.com,,,
TRAD,,,,,trad.fr,,,
Traftor Europe,,,,,traftor.com,,,
trajano,,,,,trajano.us.es,,,
VMware,,,,,trango-vp.com,,,
Transfer Distribution B.V.,,,,,transfer.nl,,,
Transid? as,,,,,transide.no,,,
Transitions Optical ltd,,,,,transitions.ie,,,
New TL,,,,,translohr.com,,,
Transpacket AS,,,,,transpacket.com,,,
Transus Intruments,,,,,transus-instruments.com,,,
Transwitch,,,,,transwitch.com,,,
mffs gmbh,,,,,trash-mail.com,,,
Unknown,,,,,trashmail.de,,,
HTW-Aalen,,,,,trash-me.com,,,
ABATEC Electronic AG,,,,,traunseenet.at,,,
treffo,,,,,treffo.se,,,
TR-Electronic,,,,,tr-electronic.de,,,
Thomas Reiterer ELEKTRONIK,,,,,tr-elektronik.at,,,
Tremec,,,,,tremec.com,,,
trenz.biz,,,,,trenz.biz,,,
Trenz Electronic,,,,,trenz-electronic.de,,,
trepr,,,,,trepr.co.uk,,,
Triacon Scientific,,,,,triacon.se,,,
Trias Mikroelektronik,,,,,trias-mikro.de,,,
Triax,,,,,triax.dk,,,
Tricksy,,,,,tricksy.it,,,
tridentmicro.com,,,,,tridentmicro.com,,,
trifield.co.uk,,,,,trifield.co.uk,,,
Trig Avionics,,,,,trig-avionics.com,,,
Trig-Tek Inc,,,,,trigtek.se,,,
trimpl,,,,,trimpl.de,,,
Trinamic Motion Control,,,,,trinamic.com,,,
trinamiX,,,,,trinamix.de,,,
Trio Motion Technology Ltd,,,,,triomotion.com,,,
Triphase,,,,,triphase.com,,,
trisky,,,,,trisky.com,,,
Tritech,,,,,tritech.co.uk,,,
Tritech AB,,,,,tritech.se,,,
Triumph Group,,,,,triumphgroup.com,,,
Trixd,,,,,trixd.com,,,
Trixell,,,,,trixell-thalesgroup.com,,,
tronico-alcen.com,,,,,tronico-alcen.com,,,
Trontek,,,,,trontek.no,,,
Truck-Lite,,,,,truck-lite.eu.com,,,
Tr?tzschler GmbH,,,,,truetzschler.de,,,
Truphone,,,,,truphone.com,,,
Trust Azur,,,,,trustazur.com,,,
TrustFM,,,,,trustfm.net,,,
TRW,,,,,trw.com,,,
Universidad Carlos III de Madrid,,,,,tsc.uc3m.es,,,
Tsc,,,,,tsc.upc.es,,,
Techno System Developments,,,,,tsd-space.it,,,
TSI,,,,,tsi.lv,,,
TSS Company,,,,,tssco.sk,,,
TSS,,,,,tsscon.nl,,,
T-Systems International,,,,,t-systems.com,,,
Thrane & Thrane,,,,,tt.dk,,,
TTI,,,,,ttinorte.es,,,
TTM,,,,,ttmtech.com.hk,,,
The Technology Partnership,,,,,ttp.com,,,
Bold Business Development,,,,,tu-auto.com,,,
Scientific and Technological Research Council of Turkey,,,,,tubitak.gov.tr,,,
TU Braunschweig,,,,,tu-braunschweig.de,,,
TurboConcept,,,,,turboconcept.com,,,
Turbo Power Systems,,,,,turbopowersystems.com,,,
Turin Tech,,,,,turintech.it,,,
Turner Bilton Consulting,,,,,turner-bilton.com,,,
Tutanota,,,,,tutanota.com,,,
RAINLABS,,,,,tutro.net,,,
Tuttodigitale,,,,,tuttodigitale.it,,,
tuulos,,,,,tuulos.net,,,
TU-Varna,,,,,tu-varna.bg,,,
Tv2,,,,,tv2.hu,,,
TVH Parts,,,,,tvh.com,,,
TVK-EQ ,,,,,tvk-eq.ro,,,
TWK-Sensorik GmbH,,,,,twk-sensorik.de,,,
TWL Systems,,,,,twl-systems.com,,,
TWT,,,,,twt-gmbh.de,,,
Tyco Security Products,,,,,tycoint.com,,,
Tynetec Ltd,,,,,tynetec.co.uk,,,
Tysos,,,,,tysos.org,,,
u2t photonics AG,,,,,u2t.de,,,
Ua,,,,,ua.es,,,
juice.org.ua,,,,,ua.fm,,,
Ubermachine,,,,,ubermachine.co.uk,,,
Univ. Beira Interior,,,,,ubi.pt,,,
UbiqiSense ApS,,,,,ubiqisense.com,,,
ubiso,,,,,ubiso.com,,,
UTC-N CUNBM,,,,,ubm.ro,,,
u bordeaux1,,,,,u-bordeaux1.fr,,,
Universite de Bourgogne - LE2I,,,,,u-bourgogne.fr,,,
Universidad Carlos III de Madrid,,,,,uc3m.es,,,
Universidad de C?diz,,,,,uca.es,,,
ucc,,,,,ucc.ie,,,
AGH Institute of Technology,,,,,uci.agh.edu.pl,,,
Freelancer,,,,,uclibc-ng.org,,,
Université catholique de Louvain,,,,,uclouvain.be,,,
UCPA,,,,,ucpa.asso.fr,,,
Uel,,,,,uel.se,,,
Academy of Sciences of the Czech Republic,,,,,ufa.cas.cz,,,
Universiteit Gent,,,,,ugent.be,,,
ugn,,,,,ugn.cas.cz,,,
uhasselt,,,,,uhasselt.be,,,
Leicester Royal Infirmary,,,,,uhl-tr.nhs.uk,,,
Universitat De Les Illes Balears,,,,,uib.es,,,
uibk,,,,,uibk.ac.at,,,
Uint,,,,,uint.fr,,,
Universidad de Jaen,,,,,ujaen.es,,,
Qioptiq,,,,,uk.qioptiq.com,,,
Ukip Media & Events,,,,,ukipme.com,,,
Ekta-Prom,,,,,ukr.net,,,
UK SBS,,,,,uksbs.co.uk,,,
Uniwersytet Kazimierza Wielkiego,,,,,ukw.edu.pl,,,
Zones UK,,,,,ukzones.com,,,
Université Libre de Bruxelles,,,,,ulb.ac.be,,,
Université de Liège,,,,,ulg.ac.be,,,
ULIS,,,,,ulis-ir.com,,,
Universidad de La Laguna,,,,,ull.es,,,
ULMA Embedded Solutions,,,,,ulmaembedded.com,,,
Ulstein Power & Control,,,,,ulstein.com,,,
USTC,,,,,ultra.com.tw,,,
Ultra Electronics Communication & Integrated Systems,,,,,ultra-cis.com,,,
ultra css,,,,,ultra-css.com,,,
UltraSoC Technologies,,,,,ultrasoc.com,,,
um2,,,,,um2.fr,,,
Speechtec,,,,,umbriadigitale.it,,,
UMC,,,,,umc.com,,,
Universidad Miguel Hernandez,,,,,umh.es,,,
MKR-IC,,,,,um-ic.com,,,
UMIP,,,,,umip.com,,,
Université de Montpellier,,,,,umontpellier.fr,,,
United Monolithic Semiconductors,,,,,ums-gaas.com,,,
United Monolithic Semiconductors,,,,,ums-ulm.de,,,
Universidad Nacional Autónoma de México,,,,,unam.mx,,,
Universidad de Navarra,,,,,unav.es,,,
unavarra,,,,,unavarra.es,,,
unibg,,,,,unibg.it,,,
Universitaet der Bundeswehr Muenchen,,,,,unibw-muenchen.de,,,
Univ de Cagliari,,,,,unica.it,,,
Unico Deutschland Gmbh,,,,,unicogermany.de,,,
Unidata,,,,,unidata.it,,,
uni dortmund,,,,,uni-dortmund.de,,,
UniversitÃ_t Duisburg-Essen,,,,,uni-due.de,,,
[not provided],,,,,uni-duisburg.de,,,
DITEN Università degli Studi di Genova,,,,,unige.it,,,
Unigraf Oy,,,,,unigraf.fi,,,
"Univerza v Mariboru Tehniska Fakulteta / Elektrotehnika Racunalnistvo, Informatika",,,,,uni-mb.si,,,
unimo,,,,,unimo.it,,,
unimore,,,,,unimore.it,,,
uninord,,,,,uninord.fi,,,
UNINOVA,,,,,uninova.pt,,,
Unipart Rail,,,,,unipartrail.com,,,
uni potsdam,,,,,uni-potsdam.de,,,
Topgan Ltd,,,,,unipress.waw.pl,,,
Universit? di Pavia,,,,,unipv.it,,,
Universidad de La Rioja,,,,,unirioja.es,,,
unis,,,,,unis.cz,,,
unisalento,,,,,unisalento.it,,,
Universit? del Sannio,,,,,unisannio.it,,,
UniversitÃ_t Siegen,,,,,uni-siegen.de,,,
UniSoft Ltd.,,,,,unisoft.biz,,,
Université de Strasbourg,,,,,unistra.fr,,,
Softwaretechnik Volkenborn,,,,,unitybox.de,,,
unitymedia,,,,,unitymedia.de,,,
Universit? du Maine,,,,,univ-lemans.fr,,,
univ-lr.fr,,,,,univ-lr.fr,,,
univ montp2,,,,,univ-montp2.fr,,,
Univ-Orleans,,,,,univ-orleans.fr,,,
univ pau,,,,,univ-pau.fr,,,
Uni-Wuppertal,,,,,uni-wuppertal.de,,,
IUT Ville d`Avray,,,,,u-paris10.fr,,,
upc,,,,,upc.es,,,
sav,,,,,upcmail.sk,,,
Upgrade Options,,,,,upgrade.co.uk,,,
Universidad Politécnica de Madrid,,,,,upm.es,,,
upmc.fr,,,,,upmc.fr,,,
UPMEM,,,,,upmem.com,,,
Universitatea Politehnica Timisoara,,,,,upt.ro,,,
Universidad Politecnica Valencia,,,,,upvnet.upv.es,,,
UniversitÃ© Du Quebec,,,,,uqah.uquebec.ca,,,
Universite Du Quebec en Outaouais,,,,,uqo.ca,,,
URJC,,,,,urjc.es,,,
URMET,,,,,urmet.com,,,
UNIVERSIDAD DE SALAMANCA,,,,,usal.es,,,
Universidad De Santiago De Compostela,,,,,usc.es,,,
Université de Sherbrooke,,,,,usherbrooke.ca,,,
Schumann,,,,,usms.de,,,
USound,,,,,usound.com,,,
Universidade de São Paulo,,,,,usp.br,,,
usv,,,,,usv.ro,,,
Undefined,,,,,utanet.at,,,
UTIA AV CR v.v.i.,,,,,utia.cas.cz,,,
Utimaco,,,,,utimaco.com,,,
Universidad Técnica Particular de Loja,,,,,utpl.edu.ec,,,
United Technologies Research Center,,,,,utrc.utc.com,,,
Uv,,,,,uv.es,,,
UWI Technology,,,,,uwitechnology.com,,,
Virtual Vehicle,,,,,v2c2.at,,,
Vajdiak,,,,,vajdiak.com,,,
Valens,,,,,valens.com,,,
Valeport,,,,,valeport.co.uk,,,
Valkee,,,,,valkee.com,,,
Vallebona Engineering Consult,,,,,vallebona.eu,,,
valmori.info,,,,,valmori.info,,,
valptek,,,,,valptek.com,,,
Valsena,,,,,valsena.lt,,,
Vanadys,,,,,vanadys.com,,,
VAN DE WIELE,,,,,vandewiele.com,,,
Van Mierlo Ingenieursbureau,,,,,vanmierlo.com,,,
Varia LLC,,,,,variamobile.com,,,
varicontroll.hu,,,,,varicontroll.hu,,,
Varroc Group,,,,,varroclighting.com,,,
VARY Ltd,,,,,vary.hu,,,
Vascular Flow Technologies,,,,,vascular-flow.com,,,
dsfds,,,,,vbdbcvb.com,,,
Vehicle Certification Agency,,,,,vca.gov.uk,,,
vdata,,,,,vdata.fr,,,
Van den Berg Designs,,,,,vdbdesigns.co.uk,,,
vddtech,,,,,vddtech.com,,,
Vdl Bus International,,,,,vdlbuschassis.nl,,,
VDL Bus & Coach,,,,,vdlbuscoach.com,,,
VD MAIS,,,,,vdmais.kiev.ua,,,
VDSL Systems,,,,,vdslsystems.com,,,
vdzalm,,,,,vdzalm.eu,,,
Vossloh Spain,,,,,ve.vossloh.com,,,
Vector Software,,,,,vectorcast.com,,,
Vector International NV,,,,,vector-international.be,,,
Veda Consulting SRL,,,,,veda.ro,,,
Veese Ltd,,,,,veese.co.uk,,,
VEGA,,,,,vega.com,,,
vega.unitbv.ro,,,,,vega.unitbv.ro,,,
[not provided],,,,,venantresources.com,,,
Vendina D O O,,,,,vendina.eu,,,
Venne Electronics,,,,,venne.nl,,,
Ventspils Augstskola,,,,,venta.lv,,,
Verification Gentleman,,,,,verificationgentleman.com,,,
VeriFone Systems,,,,,verifone.com,,,
Verifysoft Technology,,,,,verifysoft.de,,,
Verifyter,,,,,verifyter.com,,,
Verilab,,,,,verilab.com,,,
Verint Systems,,,,,verint.com,,,
Verocel,,,,,verocel.com,,,
Verocel,,,,,verocel.pl,,,
Verranto AS,,,,,verranto.com,,,
versatel,,,,,versatel.nl,,,
Vertiv,,,,,vertivco.com,,,
Vertizan,,,,,vertizan.com,,,
Vestas,,,,,vestas.com,,,
VESTEL IBERIA,,,,,vestel.es,,,
Athletic Resource Management Inc,,,,,vfxresearch.com,,,
Verlagsgruppe,,,,,vhb.de,,,
vhdl ams,,,,,vhdl-ams.de,,,
Ing.-Büro Dr. Sänger,,,,,vhdldesigner.de,,,
Von Hoerner & Sulger,,,,,vh-s.de,,,
Viaccess,,,,,viaccess-orca.com,,,
Vialis,,,,,vialis.nl,,,
ViaSat,,,,,viasat.uk.com,,,
Vibrasolys,,,,,vibrasolys.fr,,,
Viconnis Test Technologies,,,,,viconnis.de,,,
Salvision,,,,,viddal.net,,,
Videobillboard,,,,,videobillboard.cz,,,
Video Systems Srl,,,,,videosystems.it,,,
TLJ JACOBS,,,,,videotechniek.nl,,,
Vidisys,,,,,vidisys.de,,,
Viessmann Manufacturing,,,,,viessmann.com,,,
vigem.de,,,,,vigem.de,,,
Ac Microtec,,,,,viketoft.se,,,
Vitronik,,,,,viktronik.dk,,,
Vimar S.p.A.,,,,,vimar.it,,,
Vinci Technologies,,,,,vincieidos.it,,,
Rheinmetall Electro Optic,,,,,vinghog.com,,,
vip,,,,,vip.cybercity.dk,,,
VIPCO,,,,,vipco.de,,,
unico solution,,,,,virgilio.it,,,
Test and Verification Solutions Ltd,,,,,virgin.net,,,
